      402	2022-07-29 19:26:57	1	0	1	0
       35	2022-07-29 19:31:45	1	0	1	0
       35	2022-07-29 19:33:09	1	0	1	0
      155	2022-07-29 19:37:24	1	0	1	0
      336	2022-07-29 19:49:34	1	0	4	0
      336	2022-07-29 19:50:16	1	0	4	0
     2014	2022-07-29 19:50:31	1	0	4	0
     2014	2022-07-29 19:51:17	1	0	4	0
        3	2022-07-29 20:01:43	1	0	1	0
        3	2022-07-29 20:02:37	1	0	1	0
      385	2022-07-29 20:02:57	1	0	4	0
     2032	2022-07-29 20:03:47	1	0	4	0
     2032	2022-07-29 20:04:29	1	0	4	0
      243	2022-07-29 20:07:18	1	0	1	0
      243	2022-07-29 20:08:09	1	0	1	0
      243	2022-07-29 20:08:31	1	0	1	0
      243	2022-07-29 20:09:08	1	0	1	0
        3	2022-07-29 20:09:57	1	0	1	0
      169	2022-07-29 20:16:10	1	0	1	0
      241	2022-07-29 20:16:57	1	0	1	0
      241	2022-07-29 20:17:54	1	0	1	0
      351	2022-07-29 20:20:01	1	0	1	0
      263	2022-07-29 20:20:28	1	0	1	0
      351	2022-07-29 20:20:36	1	0	1	0
        3	2022-07-29 20:24:35	1	0	1	0
      141	2022-07-29 20:38:07	1	0	1	0
      351	2022-07-29 20:43:29	1	0	1	0
      229	2022-07-29 20:44:12	1	0	1	0
      263	2022-07-29 20:44:43	1	0	1	0
      325	2022-07-29 20:45:20	1	0	1	0
      229	2022-07-29 20:46:11	1	0	1	0
      336	2022-07-29 20:46:28	1	0	4	0
     2006	2022-07-29 20:50:45	1	0	4	0
      325	2022-07-29 20:51:14	1	0	1	0
     2017	2022-07-29 20:54:43	1	0	1	0
      141	2022-07-29 20:56:16	1	0	1	0
     2006	2022-07-29 20:56:39	1	0	4	0
      325	2022-07-29 20:56:55	1	0	1	0
     2006	2022-07-29 20:57:21	1	0	4	0
      397	2022-07-29 20:58:59	1	0	1	0
     2017	2022-07-29 20:59:31	1	0	1	0
     2026	2022-07-29 21:02:07	1	0	4	0
     2026	2022-07-29 21:02:45	1	0	4	0
      331	2022-07-29 21:03:07	1	0	1	0
      241	2022-07-29 21:06:32	1	0	1	0
      351	2022-07-29 21:06:40	1	0	1	0
      263	2022-07-29 21:06:46	1	0	1	0
      433	2022-07-29 21:09:03	1	0	1	0
      243	2022-07-29 21:10:47	1	0	1	0
      351	2022-07-29 21:11:42	1	0	1	0
      319	2022-07-29 21:12:38	1	0	4	0
      241	2022-07-29 21:13:04	1	0	1	0
      377	2022-07-29 21:14:53	1	0	4	0
      169	2022-07-29 21:17:58	1	0	1	0
      362	2022-07-29 21:22:03	1	0	4	0
      336	2022-07-29 21:22:30	1	0	4	0
      209	2022-07-29 21:24:02	1	0	1	0
      169	2022-07-29 21:29:10	1	0	1	0
     2006	2022-07-29 21:32:14	1	0	4	0
      229	2022-07-29 21:32:34	1	0	1	0
      331	2022-07-29 21:33:04	1	0	1	0
      345	2022-07-29 21:35:46	1	0	4	0
      343	2022-07-29 21:36:17	1	0	4	0
      243	2022-07-29 21:39:55	1	0	1	0
      364	2022-07-29 21:42:09	1	0	4	0
       85	2022-07-29 21:42:39	1	0	1	0
      362	2022-07-29 21:43:40	1	0	4	0
      377	2022-07-29 21:44:02	1	0	4	0
      191	2022-07-29 21:44:28	1	0	1	0
      259	2022-07-29 21:45:02	1	0	1	0
      436	2022-07-29 21:45:04	1	0	1	0
      400	2022-07-29 21:45:58	1	0	1	0
       85	2022-07-29 21:46:18	1	0	1	0
      209	2022-07-29 21:47:46	1	0	1	0
      159	2022-07-29 21:48:05	1	0	1	0
      436	2022-07-29 21:48:29	1	0	1	0
      210	2022-07-29 21:49:22	1	0	1	0
      201	2022-07-29 21:49:40	1	0	1	0
      336	2022-07-29 21:53:35	1	0	4	0
      331	2022-07-29 21:53:54	1	0	1	0
      336	2022-07-29 21:54:07	1	0	4	0
      436	2022-07-29 21:54:53	1	0	1	0
      159	2022-07-29 21:58:33	1	0	1	0
      402	2022-07-29 22:01:20	1	0	1	0
      351	2022-07-29 22:04:14	1	0	1	0
      336	2022-07-29 22:04:51	1	0	4	0
      231	2022-07-29 22:04:59	1	0	4	0
      362	2022-07-29 22:05:01	1	0	4	0
      325	2022-07-29 22:05:07	1	0	1	0
      400	2022-07-29 22:06:50	1	0	1	0
      159	2022-07-29 22:09:29	1	0	1	0
      209	2022-07-29 22:11:43	1	0	1	0
        3	2022-07-29 22:14:51	1	0	1	0
      229	2022-07-29 22:18:20	1	0	1	0
      201	2022-07-29 22:24:27	1	0	1	0
      201	2022-07-29 22:25:09	1	0	1	0
      201	2022-07-29 22:25:11	1	0	1	0
      201	2022-07-29 22:25:47	1	0	1	0
      191	2022-07-29 22:26:58	1	0	1	0
      259	2022-07-29 22:27:02	1	0	1	0
      208	2022-07-29 22:31:34	1	0	4	0
      208	2022-07-29 22:33:09	1	0	4	0
      331	2022-07-29 22:38:24	1	0	1	0
      343	2022-07-29 22:38:49	1	0	4	0
      345	2022-07-29 22:39:44	1	0	4	0
        3	2022-07-29 22:45:00	1	0	1	0
      169	2022-07-29 22:47:52	1	0	1	0
      141	2022-07-29 22:48:09	1	0	1	0
      141	2022-07-29 22:49:19	1	0	1	0
      331	2022-07-29 22:52:52	1	0	1	0
      259	2022-07-29 22:58:04	1	0	1	0
      351	2022-07-29 23:01:12	1	0	1	0
      351	2022-07-29 23:01:55	1	0	1	0
      169	2022-07-29 23:10:43	1	0	1	0
      351	2022-07-29 23:14:19	1	0	1	0
      351	2022-07-29 23:20:07	1	0	1	0
      263	2022-07-29 23:31:41	1	0	1	0
      263	2022-07-29 23:32:24	1	0	1	0
      351	2022-07-29 23:36:08	1	0	1	0
      351	2022-07-29 23:36:26	1	0	1	0
      351	2022-07-29 23:39:40	1	0	1	0
      169	2022-07-29 23:53:42	1	0	1	0
      259	2022-07-29 23:55:11	1	0	1	0
     2026	2022-07-29 23:55:55	1	0	4	0
     2026	2022-07-29 23:59:16	1	0	4	0
      343	2022-07-30 00:00:06	1	0	4	0
      345	2022-07-30 00:01:06	1	0	4	0
      343	2022-07-30 00:01:21	1	0	4	0
     2010	2022-07-30 00:04:21	1	0	4	0
     2010	2022-07-30 00:05:03	1	0	4	0
      201	2022-07-30 00:08:00	1	0	1	0
      208	2022-07-30 00:08:19	1	0	4	0
      141	2022-07-30 00:31:08	1	0	1	0
      141	2022-07-30 00:33:44	1	0	1	0
      191	2022-07-30 00:38:14	1	0	1	0
      191	2022-07-30 00:38:47	1	0	1	0
        3	2022-07-30 00:39:54	1	0	1	0
      210	2022-07-30 00:42:10	1	0	1	0
      210	2022-07-30 00:43:25	1	0	1	0
      259	2022-07-30 00:56:20	1	0	1	0
        3	2022-07-30 00:56:23	1	0	1	0
      169	2022-07-30 00:58:04	1	0	1	0
      243	2022-07-30 00:58:30	1	0	1	0
      436	2022-07-30 01:04:39	1	0	1	0
      229	2022-07-30 01:31:42	1	0	1	0
     2017	2022-07-30 01:40:53	1	0	1	0
      436	2022-07-30 01:43:56	1	0	1	0
      229	2022-07-30 01:45:36	1	0	1	0
      243	2022-07-30 01:46:06	1	0	1	0
     2017	2022-07-30 01:46:59	1	0	1	0
      331	2022-07-30 01:49:08	1	0	1	0
   202217	2022-07-30 01:54:56	1	0	1	0
      424	2022-07-30 01:57:04	1	0	1	0
   202217	2022-07-30 01:57:40	1	0	1	0
     2010	2022-07-30 01:59:07	1	0	4	0
     2010	2022-07-30 02:01:13	1	0	4	0
      436	2022-07-30 02:05:16	1	0	1	0
      417	2022-07-30 02:07:43	1	0	1	0
      210	2022-07-30 02:08:10	1	0	1	0
      229	2022-07-30 02:08:19	1	0	1	0
     2010	2022-07-30 02:22:50	1	0	4	0
      191	2022-07-30 02:27:47	1	0	1	0
      400	2022-07-30 02:28:44	1	0	1	0
        3	2022-07-30 02:37:26	1	0	1	0
      319	2022-07-30 02:38:08	1	0	4	0
      319	2022-07-30 02:39:12	1	0	4	0
        3	2022-07-30 02:41:15	1	0	1	0
      191	2022-07-30 02:43:32	1	0	1	0
      331	2022-07-30 02:43:45	1	0	1	0
      331	2022-07-30 02:45:48	1	0	1	0
        3	2022-07-30 02:49:42	1	0	1	0
      141	2022-07-30 03:08:20	1	0	1	0
      169	2022-07-30 03:09:23	1	0	1	0
      141	2022-07-30 03:10:19	1	0	1	0
      169	2022-07-30 03:11:27	1	0	1	0
      263	2022-07-30 03:18:37	1	0	1	0
      263	2022-07-30 03:47:27	1	0	1	0
      169	2022-07-30 03:57:03	1	0	1	0
      169	2022-07-30 03:58:36	1	0	1	0
      243	2022-07-30 04:05:07	1	0	1	0
      141	2022-07-30 05:06:34	1	0	1	0
      141	2022-07-30 05:09:17	1	0	1	0
      141	2022-07-30 05:10:19	1	0	1	0
        3	2022-07-30 05:11:30	1	0	1	0
      169	2022-07-30 05:16:15	1	0	1	0
        3	2022-07-30 05:21:20	1	0	1	0
      169	2022-07-30 05:37:12	1	0	1	0
      169	2022-07-30 05:49:52	1	0	1	0
      141	2022-07-30 05:52:06	1	0	1	0
      141	2022-07-30 05:53:04	1	0	1	0
      141	2022-07-30 05:56:16	1	0	1	0
      263	2022-07-30 06:04:21	1	0	1	0
     2017	2022-07-30 06:04:52	1	0	1	0
      141	2022-07-30 06:05:38	1	0	1	0
      141	2022-07-30 06:07:59	1	0	1	0
      169	2022-07-30 06:11:57	1	0	1	0
      169	2022-07-30 06:18:08	1	0	1	0
     2026	2022-07-30 06:18:31	1	0	4	0
     2026	2022-07-30 06:21:25	1	0	4	0
        3	2022-07-30 06:25:20	1	0	1	0
     2026	2022-07-30 06:26:37	1	0	4	0
     2026	2022-07-30 06:28:23	1	0	4	0
     2010	2022-07-30 06:30:31	1	0	4	0
      169	2022-07-30 06:39:41	1	0	1	0
     2017	2022-07-30 06:48:01	1	0	1	0
     2017	2022-07-30 06:50:48	1	0	1	0
     2017	2022-07-30 08:19:43	1	0	1	0
     2017	2022-07-30 08:20:55	1	0	1	0
     2024	2022-07-30 08:32:11	1	0	4	0
     2024	2022-07-30 08:38:07	1	0	4	0
     2024	2022-07-30 08:38:50	1	0	4	0
     2024	2022-07-30 08:44:35	1	0	4	0
     2014	2022-07-30 08:46:19	1	0	4	0
     2014	2022-07-30 08:46:42	1	0	4	0
     2024	2022-07-30 08:48:57	1	0	4	0
     2014	2022-07-30 09:11:32	1	0	4	0
     2017	2022-07-30 09:17:56	1	0	1	0
     2017	2022-07-30 09:19:39	1	0	1	0
     2017	2022-07-30 09:30:07	1	0	1	0
      410	2022-07-30 09:47:04	1	0	1	0
      385	2022-07-30 09:54:10	1	0	4	0
      270	2022-07-30 10:01:53	1	0	1	0
      412	2022-07-30 10:03:36	1	0	1	0
      385	2022-07-30 10:04:41	1	0	4	0
      385	2022-07-30 10:05:44	1	0	4	0
      332	2022-07-30 10:07:26	1	0	4	0
     2015	2022-07-30 10:12:08	1	0	4	0
        3	2022-07-30 10:17:42	1	0	1	0
        3	2022-07-30 10:18:25	1	0	1	0
      169	2022-07-30 10:21:50	1	0	1	0
      270	2022-07-30 10:25:16	1	0	1	0
      169	2022-07-30 10:26:39	1	0	1	0
     2015	2022-07-30 10:28:43	1	0	4	0
     2015	2022-07-30 10:30:57	1	0	4	0
     2015	2022-07-30 10:30:59	1	0	4	0
     2030	2022-07-30 10:31:57	1	0	1	0
     2030	2022-07-30 10:35:59	1	0	1	0
     2015	2022-07-30 10:36:48	1	0	4	0
      410	2022-07-30 10:38:46	1	0	1	0
      112	2022-07-30 10:41:05	1	0	1	0
      332	2022-07-30 10:42:31	1	0	4	0
      227	2022-07-30 10:45:41	1	0	1	0
      227	2022-07-30 10:48:58	1	0	1	0
      270	2022-07-30 10:51:04	1	0	1	0
      112	2022-07-30 10:54:32	1	0	1	0
      332	2022-07-30 10:54:36	1	0	4	0
      410	2022-07-30 10:56:01	1	0	1	0
      227	2022-07-30 10:57:03	1	0	1	0
      270	2022-07-30 11:00:32	1	0	1	0
      227	2022-07-30 11:03:13	1	0	1	0
      227	2022-07-30 11:06:26	1	0	1	0
      385	2022-07-30 11:09:10	1	0	1	0
      385	2022-07-30 11:11:00	1	0	4	0
     2015	2022-07-30 11:14:49	1	0	4	0
      227	2022-07-30 11:17:26	1	0	1	0
      227	2022-07-30 11:19:39	1	0	1	0
      273	2022-07-30 11:25:40	1	0	1	0
     2014	2022-07-30 11:32:08	1	0	4	0
     2014	2022-07-30 11:32:52	1	0	4	0
      270	2022-07-30 11:33:15	1	0	1	0
      270	2022-07-30 11:34:06	1	0	1	0
     2014	2022-07-30 11:35:24	1	0	4	0
      169	2022-07-30 11:37:31	1	0	1	0
      169	2022-07-30 11:40:34	1	0	1	0
     2014	2022-07-30 11:42:47	1	0	4	0
     2024	2022-07-30 11:49:01	1	0	4	0
     2024	2022-07-30 11:49:54	1	0	4	0
      332	2022-07-30 11:49:55	1	0	4	0
      410	2022-07-30 11:55:13	1	0	1	0
     2024	2022-07-30 11:58:11	1	0	4	0
      286	2022-07-30 12:02:55	1	0	1	0
      385	2022-07-30 12:04:04	1	0	1	0
      286	2022-07-30 12:06:00	1	0	1	0
      286	2022-07-30 12:07:13	1	0	1	0
      310	2022-07-30 12:16:47	1	0	4	0
      410	2022-07-30 12:18:36	1	0	1	0
      377	2022-07-30 12:18:55	1	0	4	0
      377	2022-07-30 12:20:56	1	0	4	0
     2030	2022-07-30 12:22:30	1	0	1	0
     2024	2022-07-30 12:23:43	1	0	4	0
      141	2022-07-30 12:24:11	1	0	1	0
     2024	2022-07-30 12:26:05	1	0	4	0
      141	2022-07-30 12:31:11	1	0	1	0
      209	2022-07-30 12:31:58	1	0	1	0
      336	2022-07-30 12:34:42	1	0	4	0
      227	2022-07-30 12:35:01	1	0	1	0
      377	2022-07-30 12:37:53	1	0	4	0
      227	2022-07-30 12:38:35	1	0	1	0
      227	2022-07-30 12:39:39	1	0	1	0
      377	2022-07-30 12:42:18	1	0	4	0
     2024	2022-07-30 12:43:56	1	0	4	0
      273	2022-07-30 12:55:35	1	0	1	0
      385	2022-07-30 13:09:36	1	0	1	0
      336	2022-07-30 13:09:54	1	0	4	0
     2024	2022-07-30 13:10:20	1	0	4	0
     2024	2022-07-30 13:10:55	1	0	4	0
     2024	2022-07-30 13:12:02	1	0	4	0
      336	2022-07-30 13:14:24	1	0	4	0
      336	2022-07-30 13:15:01	1	0	4	0
      361	2022-07-30 13:16:21	1	0	4	0
      361	2022-07-30 13:25:51	1	0	4	0
     2014	2022-07-30 13:29:14	1	0	4	0
     2014	2022-07-30 13:30:46	1	0	4	0
      385	2022-07-30 13:33:51	1	0	1	0
      228	2022-07-30 13:35:03	1	0	1	0
      385	2022-07-30 13:36:51	1	0	1	0
      385	2022-07-30 13:46:52	1	0	1	0
      385	2022-07-30 13:47:35	1	0	1	0
      209	2022-07-30 13:48:08	1	0	1	0
      361	2022-07-30 13:52:19	1	0	4	0
      208	2022-07-30 13:54:56	1	0	4	0
      286	2022-07-30 13:55:56	1	0	1	0
      336	2022-07-30 13:57:12	1	0	4	0
      228	2022-07-30 13:57:48	1	0	1	0
      362	2022-07-30 14:04:36	1	0	4	0
      231	2022-07-30 14:04:37	1	0	4	0
      209	2022-07-30 14:13:45	1	0	1	0
      112	2022-07-30 14:15:40	1	0	1	0
      410	2022-07-30 14:16:19	1	0	1	0
      270	2022-07-30 14:18:37	1	0	1	0
      228	2022-07-30 14:20:53	1	0	1	0
      273	2022-07-30 14:21:18	1	0	1	0
      336	2022-07-30 14:22:17	1	0	4	0
      259	2022-07-30 14:22:57	1	0	1	0
      336	2022-07-30 14:23:15	1	0	4	0
      286	2022-07-30 14:27:26	1	0	1	0
     2018	2022-07-30 14:29:12	1	0	1	0
     2018	2022-07-30 14:30:14	1	0	1	0
     2030	2022-07-30 14:32:28	1	0	1	0
      362	2022-07-30 14:32:48	1	0	4	0
     2030	2022-07-30 14:39:01	1	0	1	0
      362	2022-07-30 14:52:08	1	0	4	0
      231	2022-07-30 14:53:05	1	0	1	0
      380	2022-07-30 14:56:48	1	0	1	0
      231	2022-07-30 14:58:10	1	0	1	0
      231	2022-07-30 14:58:11	1	0	4	0
      191	2022-07-30 14:59:36	1	0	1	0
      245	2022-07-30 15:00:52	1	0	4	0
      286	2022-07-30 15:14:43	1	0	1	0
      286	2022-07-30 15:15:25	1	0	1	0
      385	2022-07-30 15:18:22	1	0	1	0
      385	2022-07-30 15:18:35	1	0	1	0
      385	2022-07-30 15:18:37	1	0	1	0
      385	2022-07-30 15:19:27	1	0	1	0
      362	2022-07-30 15:20:20	1	0	4	0
      385	2022-07-30 15:21:19	1	0	1	0
      385	2022-07-30 15:30:04	1	0	1	0
      402	2022-07-30 15:30:34	1	0	1	0
      385	2022-07-30 15:32:40	1	0	1	0
      141	2022-07-30 15:33:43	1	0	1	0
      385	2022-07-30 15:34:02	1	0	1	0
      201	2022-07-30 15:34:08	1	0	1	0
      201	2022-07-30 15:34:16	1	0	1	0
      286	2022-07-30 15:38:42	1	0	1	0
     2006	2022-07-30 15:43:23	1	0	4	0
     2030	2022-07-30 15:45:16	1	0	1	0
      227	2022-07-30 15:45:40	1	0	1	0
     2030	2022-07-30 15:46:03	1	0	1	0
      228	2022-07-30 15:47:22	1	0	1	0
     2030	2022-07-30 15:47:40	1	0	1	0
      286	2022-07-30 15:48:29	1	0	1	0
      436	2022-07-30 15:54:03	1	0	1	0
      325	2022-07-30 15:55:24	1	0	1	0
     2006	2022-07-30 16:01:14	1	0	4	0
      377	2022-07-30 16:04:40	1	0	4	0
      377	2022-07-30 16:06:47	1	0	4	0
      286	2022-07-30 16:19:16	1	0	1	0
      286	2022-07-30 16:19:55	1	0	1	0
      361	2022-07-30 16:32:35	1	0	4	0
      361	2022-07-30 16:33:51	1	0	4	0
      337	2022-07-30 16:40:24	1	0	4	0
      287	2022-07-30 16:51:56	1	0	4	0
     2006	2022-07-30 16:56:35	1	0	4	0
     2006	2022-07-30 16:56:57	1	0	4	0
      436	2022-07-30 17:01:20	1	0	1	0
      436	2022-07-30 17:02:27	1	0	1	0
      362	2022-07-30 17:21:40	1	0	4	0
      362	2022-07-30 17:24:36	1	0	4	0
      332	2022-07-30 17:27:56	1	0	4	0
      332	2022-07-30 17:28:21	1	0	4	0
      385	2022-07-30 17:35:08	1	0	1	0
      385	2022-07-30 17:36:38	1	0	1	0
      209	2022-07-30 17:37:20	1	0	1	0
      337	2022-07-30 17:41:05	1	0	4	0
      337	2022-07-30 17:44:30	1	0	4	0
      227	2022-07-30 17:46:30	1	0	1	0
      287	2022-07-30 17:51:25	1	0	4	0
      287	2022-07-30 17:52:57	1	0	4	0
      287	2022-07-30 17:53:26	1	0	4	0
      227	2022-07-30 17:54:02	1	0	1	0
      361	2022-07-30 17:55:47	1	0	4	0
      436	2022-07-30 17:57:56	1	0	1	0
     2030	2022-07-30 17:58:34	1	0	1	0
     2030	2022-07-30 18:00:55	1	0	1	0
      380	2022-07-30 18:01:48	1	0	1	0
      259	2022-07-30 18:02:10	1	0	1	0
      259	2022-07-30 18:02:12	1	0	1	0
      209	2022-07-30 18:02:52	1	0	1	0
      201	2022-07-30 18:03:19	1	0	1	0
      402	2022-07-30 18:04:29	1	0	1	0
      270	2022-07-30 18:06:50	1	0	1	0
      410	2022-07-30 18:10:03	1	0	1	0
      410	2022-07-30 18:10:33	1	0	1	0
      273	2022-07-30 18:12:12	1	0	1	0
      325	2022-07-30 18:12:39	1	0	1	0
      286	2022-07-30 18:13:29	1	0	1	0
      273	2022-07-30 18:18:31	1	0	1	0
      336	2022-07-30 18:19:07	1	0	4	0
      287	2022-07-30 18:19:42	1	0	4	0
      402	2022-07-30 18:20:38	1	0	1	0
      259	2022-07-30 18:22:23	1	0	1	0
      410	2022-07-30 18:29:19	1	0	1	0
      377	2022-07-30 18:30:04	1	0	4	0
      410	2022-07-30 18:31:48	1	0	1	0
      385	2022-07-30 18:32:34	1	0	1	0
      385	2022-07-30 18:35:36	1	0	1	0
      191	2022-07-30 18:43:28	1	0	1	0
      361	2022-07-30 18:45:38	1	0	4	0
     2014	2022-07-30 18:55:11	1	0	4	0
     2014	2022-07-30 18:55:34	1	0	4	0
      332	2022-07-30 19:02:03	1	0	4	0
      332	2022-07-30 19:02:43	1	0	4	0
      112	2022-07-30 19:02:52	1	0	1	0
      410	2022-07-30 19:03:31	1	0	1	0
      412	2022-07-30 19:03:41	1	0	1	0
      337	2022-07-30 19:04:27	1	0	4	0
      208	2022-07-30 19:10:11	1	0	4	0
      286	2022-07-30 19:12:18	1	0	1	0
        3	2022-07-30 19:20:17	1	0	1	0
      231	2022-07-30 19:24:40	1	0	1	0
      273	2022-07-30 19:26:27	1	0	1	0
      362	2022-07-30 19:28:06	1	0	4	0
      362	2022-07-30 19:29:12	1	0	4	0
      436	2022-07-30 19:32:34	1	0	1	0
      325	2022-07-30 19:36:15	1	0	1	0
      270	2022-07-30 19:42:27	1	0	1	0
      270	2022-07-30 19:43:19	1	0	1	0
     2014	2022-07-30 19:43:52	1	0	4	0
     2014	2022-07-30 19:44:41	1	0	4	0
      436	2022-07-30 19:46:28	1	0	1	0
      228	2022-07-30 19:52:48	1	0	1	0
      141	2022-07-30 19:53:28	1	0	1	0
      286	2022-07-30 20:00:09	1	0	1	0
      337	2022-07-30 20:01:44	1	0	4	0
      228	2022-07-30 20:02:45	1	0	1	0
      227	2022-07-30 20:09:41	1	0	1	0
      325	2022-07-30 20:12:15	1	0	1	0
      141	2022-07-30 20:12:31	1	0	1	0
      227	2022-07-30 20:16:07	1	0	1	0
      337	2022-07-30 20:21:53	1	0	4	0
      286	2022-07-30 20:22:22	1	0	1	0
      263	2022-07-30 20:30:53	1	0	1	0
      325	2022-07-30 20:31:37	1	0	1	0
      377	2022-07-30 20:34:19	1	0	4	0
     2030	2022-07-30 20:37:27	1	0	1	0
     2030	2022-07-30 20:39:13	1	0	1	0
      336	2022-07-30 20:39:32	1	0	4	0
      201	2022-07-30 20:40:04	1	0	1	0
      169	2022-07-30 20:42:41	1	0	1	0
     2006	2022-07-30 20:43:04	1	0	4	0
     2006	2022-07-30 20:46:02	1	0	4	0
      169	2022-07-30 20:49:45	1	0	1	0
      377	2022-07-30 20:53:25	1	0	4	0
      325	2022-07-30 20:54:20	1	0	1	0
        3	2022-07-30 20:55:20	1	0	1	0
     2030	2022-07-30 21:04:07	1	0	1	0
      361	2022-07-30 21:04:41	1	0	4	0
     2030	2022-07-30 21:05:06	1	0	1	0
      263	2022-07-30 21:10:07	1	0	1	0
      337	2022-07-30 21:11:08	1	0	4	0
      337	2022-07-30 21:11:18	1	0	4	0
      286	2022-07-30 21:12:07	1	0	1	0
      436	2022-07-30 21:18:24	1	0	1	0
      209	2022-07-30 21:19:03	1	0	1	0
      214	2022-07-30 21:20:41	1	0	1	0
      377	2022-07-30 21:25:37	1	0	4	0
      361	2022-07-30 21:27:21	1	0	4	0
      361	2022-07-30 21:27:22	1	0	4	0
      436	2022-07-30 21:33:42	1	0	1	0
      337	2022-07-30 21:36:10	1	0	4	0
      259	2022-07-30 21:36:57	1	0	1	0
      191	2022-07-30 21:38:22	1	0	1	0
      380	2022-07-30 21:40:03	1	0	1	0
     2006	2022-07-30 21:40:23	1	0	4	0
      325	2022-07-30 21:41:02	1	0	1	0
     2006	2022-07-30 21:42:27	1	0	4	0
      286	2022-07-30 21:42:55	1	0	1	0
      436	2022-07-30 21:43:31	1	0	1	0
     2006	2022-07-30 21:43:55	1	0	4	0
